1,65.78540200765505,25.73,61,92.5,59.47021635240255,51.06,0,92.5,37.45,29.56,37,90,46.9147700189186,50.72,59.94005994005994,75.67
2,66.02788849984694,25.82,60,42.5,64.7779202078645,55.62,14,92.5,37.73,29.78,60,40,57.04310098079299,61.67,59.94005994005994,89.94
3,66.21937833304321,25.91,59,42.5,67.80739735506394,58.39,31,49.49,38.44,30.34,60,40,48.51646613480482,52.93,59.92808629537395,89.92
4,66.45159535195562,26,60,42.5,56.05494435992105,48.27,30,52.49,38.77,30.6,60,40,37.151412010946025,40.35,59.958029380148645,89.09
5,66.67630760144682,26.09,57,42.5,58.622978050859864,50.48,30,52.49,39.24,30.97,60,40,38.45835494001867,41.77,59.958029380148645,89.93
6,66.91716713579389,26.18,60,42.5,60.92334235196007,52.46,31,49.49,79.57,29.18,60,40,39.6618797687111,43.07,59.91611743523354,89.11
7,67.1551230416058,26.27,60,42.5,63.26207885930233,54.48,31,49.49,85.98,28.95,60,40,40.91445113125619,44.43,59.91611743523354,89.93
8,67.36790502781788,26.36,60,42.5,65.57566519937578,56.47,30,52.49,87.65,29.51,60,40,42.245374929760196,45.88,59.95203836859044,89.92
9,67.58814665859866,26.44,58,42.5,67.76265246316795,58.52,30,52.49,87.63,29.5,60,40,43.649587522788266,47.4,59.91611743701668,89.6
10,91.53096091800334,25.65,61,42.5,56.79134384738438,49.05,30,52.49,86.62,29.17,60,40,51.4124247646891,55.84,59.96402158561898,90
11,91.06016562708228,25.75,57,42.5,59.003172759414646,50.96,31,49.49,86.53,29.13,60,40,37.91704383664866,41.18,59.93407252058459,89.63
12,91.3750278012394,25.84,60,42.5,86.48344780142371,126.45,31,49.49,83.24,29.07,60,40,44.296353800809825,48.11,59.94604855594234,90
13,90.93487000208837,25.93,57,42.5,73.34846112279772,125.72,26,64.49,84.51,29.3,60,40,45.61021083293215,49.54,59.93407252058459,89.93
14,91.21105873992354,26.01,61,42.5,63.004632484761395,102.26,27,61.49,77.5,27.06,60,40,52.39200156502106,56.9,59.93407252058459,89.93
15,91.46188090526202,26.08,58,42.5,64.28203148578969,104.34,31,49.49,79.29,27.69,60,40,92.86678326624256,38.4,59.94604855594234,89.93
16,91.78284202883123,26.17,60,42.5,83.67522596950198,173.69,30,52.49,81.22,27.55,60,40,81.78230403692,159.26,48.270313757039425,89.93
17,91.35192920143099,26.26,61,42.5,79.69242161567715,165.45,27,61.49,78.11,27.27,60,40,84.21014243730976,202.06,45.44765944594893,89.92
18,91.67814535641709,26.36,54,42.5,85.33089516864389,210.3,28,58.49,82.71,27.23,60,40,88.07616627571805,273.53,43.55716878402904,89.95
19,91.9952791266769,26.45,53,42.5,91.27359818032144,245.06,29,55.49,83.31,27.63,60,40,80.5642602216596,282.85,45.35147392290249,89.95
20,88.40670631710648,25.89,57,42.5,93.14821430386725,270.89,28,58.49,78.89,27.15,60,40,88.38561518483658,353.34,47.498416718770315,89.91
21,88.00598247063994,25.98,55,42.5,69.42639290042565,173.3,30,52.49,80.27,27.63,60,40,85.40414789893664,382.05,48.285852244365664,89.91
22,88.24689540590695,26.05,51,42.5,70.28092081971803,175.43,30,52.49,83.12,27.78,60,40,84.46215632354419,395.06,48.270313757039425,89.94
23,88.50338736825695,26.13,57,42.5,69.88006777918055,174.43,30,52.49,80.08,27.76,60,40,78.71362292081969,356.3,59.565174229192,89.91
24,88.83921516434089,26.23,61,42.5,70.73985080507607,176.58,31,49.49,79.63,27.61,60,40,80.90912708393797,366.24,60.301507537688444,89.95
25,88.43120718391269,26.31,57,42.5,72.12439540636349,180.03,30,52.49,81.06,27.29,60,40,81.29880582062226,368,59.95802937836301,89.93
26,88.72384819104482,26.4,57,42.5,69.44091952485262,173.33,30,52.49,81.59,27.47,60,40,81.73584446765206,369.98,59.94005994005994,89.94
27,89.00012533448299,26.49,49,42.5,70.2130234326735,175.26,30,52.49,82.07,27.63,60,40,83.9683040779079,380.09,59.93407252058459,89.93
28,89.75142203489258,26.02,49,42.5,72.18536406145415,180.19,31,49.49,82.55,27.8,60,40,78.89407524658428,357.12,59.92210126763775,89.93
29,90.03967166359408,26.11,60,42.5,72.87923594740955,181.92,30,52.49,83.05,27.96,60,40,79.42634754526658,359.53,59.958029380148645,89.94
30,90.36837807656923,26.2,46,42.5,73.54215604626772,183.57,31,49.49,81.58,27.47,60,40,99.08765446482477,354.87,59.94005994005994,77.83
31,90.68795359559209,26.3,43,42.5,69.36212187911691,173.14,31,49.49,93.39,27.01,60,40,98.36681798348302,355.24,59.91611743523354,73.97
32,90.99042616607208,26.39,62,42.5,71.39096955912191,178.21,29,55.49,93.59,27.06,60,40,98.23964546816435,354.79,59.952038370375725,71.11
33,91.21973350707444,26.45,53,42.5,72.05244663846575,179.86,30,52.49,96.03,27.77,60,40,98.55734278146632,355.94,59.94005994005994,73.83
34,91.52604652291562,26.54,49,42.5,69.97552546675371,174.67,31,49.49,94.06,27.2,60,40,90.11395319855977,464.16,52.03816131830009,76.82
35,91.83055432555366,26.63,52,42.5,74.39573844623449,185.71,30,52.49,95.5,27.62,61,40,83.72912159612792,385.98,56.401579245166886,77.85
36,92.11818332056546,26.72,61,42.5,71.35456085579729,178.12,30,52.49,95.38,27.58,60,40,84.27858025441392,388.72,59.934072518800384,77.83
37,92.66476782475894,26.23,53,42.5,71.77563349497593,179.17,31,49.49,94.76,27.64,60,40,84.84448316152402,391.33,59.97001499250374,89.62
38,92.99630409389515,26.32,57,42.5,72.50990667504944,181,31,49.49,94.46,27.55,60,40,85.3491081424438,393.66,59.94005994005994,90
39,92.50742075268383,26.4,60,42.5,73.25770208309194,182.87,30,52.49,92.98,27.12,60,40,87.17828330832306,434.05,53.125553390900784,89.95
40,92.870844615775,26.51,61,42.5,74.01089680593162,184.75,31,49.49,92.4,27.18,60,40,89.96133037307004,458.78,55.63798219707577,89.93
41,92.42787640565732,26.6,57,42.5,75.40219731332614,188.23,29,55.49,93.99,27.65,60,40,90.3593621269372,460.81,59.94005994005994,89.93
42,92.75778201896205,26.69,57,42.5,71.01415521280559,177.27,32,46.49,89.35,27.18,60,40,88.9747989652256,453.84,59.94005994005994,89.92
43,93.02566689733155,26.77,57,42.5,72.6261788987693,181.3,31,49.49,94.72,27.39,59,40,89.34686779732802,455.74,59.94604855594234,89.95
44,93.29453918389136,26.85,53,42.5,73.41906019961499,183.28,31,49.49,96.22,27.83,58,40,89.69356656958473,457.51,59.90415335498908,89.93
45,93.13072909407178,26.37,58,42.5,83.14319574752135,173.03,31,49.49,94.44,27.31,60,40,87.32486146181546,445.43,59.94604855594234,89.91
46,93.47954706835463,26.47,53,42.5,84.14341795609697,175.11,30,52.49,95.93,27.74,60,40,87.66897048908153,447.19,59.94005994005994,89.94
47,93.0392130991586,26.56,42,42.5,85.70557342569953,178.36,30,52.49,93.52,27.28,60,40,90.07738031587998,459.48,59.94604855594234,89.93
48,93.35461981636317,26.65,60,42.5,86.7591792483533,180.56,30,52.49,94.25,27.49,60,40,90.42231185504352,461.24,59.958029380148645,82.33
49,93.67027816319846,26.75,58,42.5,87.82847108170579,182.79,31,49.49,95.34,27.81,60,40,84.11344032616887,419.31,59.934072518800384,86.79
50,93.29041487081531,26.86,54,42.5,82.77983991200648,172.28,31,49.49,94.99,27.71,60,40,83.95239427484263,418.5,58.956470471598486,89.93
51,93.66245802607662,26.97,34,42.5,83.88263979894667,174.58,30,52.49,90.73,27.6,60,40,86.82894355938568,432.84,59.92210126942125,89.96
52,93.80052894036865,27.05,45,42.5,85.00587315111673,176.91,30,52.49,89.76,27.3,60,40,86.26149223483468,430.02,59.60659646369489,89.93
53,93.85626743295377,26.59,45,42.5,86.13834537626676,179.27,30,52.49,91.82,27.93,60,40,86.4885863930195,431.15,61.23698714135028,83.51